Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC_9_5,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
132,368.18,368.92,343.01,203.97,145.81,102.25,84.96,72.46,64.64,-0.25,67.1,0.0,,,,,,,,,,
133,368.26,368.98,343.08,204.03,145.94,102.33,84.98,72.52,64.73,-0.07,67.24,0.0,,,,,,,,,,
134,368.32,369.02,343.14,204.19,146.09,102.41,85.01,72.58,64.81,1.75,67.37,0.0,,,,,,,,,,
135,368.37,369.06,343.18,204.36,146.21,102.56,85.06,72.66,64.89,0.23,67.51,0.0,,,,,,,,,,
136,368.41,369.11,343.25,204.46,146.3,102.67,85.18,72.8,65.01,1.01,67.65,0.0,,,,,,,,,,
137,368.48,369.17,343.31,204.5,146.42,102.68,85.28,72.76,65.09,1.01,67.78,0.0,,,,,,,,,,
138,368.55,369.23,343.4,204.57,146.56,102.76,85.45,72.94,65.23,0.5,67.98,0.0,,,,,,,,,,
139,368.59,369.3,343.48,204.65,146.69,102.83,85.58,73.08,65.36,0.29,68.16,0.0,,,,,,,,,,
140,368.62,369.35,343.55,204.72,146.79,102.95,85.68,73.13,65.47,0.0,68.3,0.0,,,,,,,,,,
141,368.66,369.39,343.63,204.74,146.87,103.06,85.79,73.3,65.61,0.64,68.43,0.0,,,,,,,,,,
142,368.71,369.45,343.72,204.87,146.98,103.18,85.94,73.57,65.8,0.66,68.58,0.0,,,,,,,,,,
143,368.77,369.51,343.77,205.04,147.07,103.35,86.08,73.75,65.99,-0.24,68.72,0.0,,,,,,,,,,
144,368.79,369.57,343.81,205.2,147.2,103.39,86.2,73.81,66.16,0.57,68.86,0.0,,,,,,,,,,
145,368.82,369.64,343.84,205.38,147.34,103.51,86.32,73.84,66.3,0.05,69.02,0.0,,,,,,,,,,
146,368.88,369.69,343.89,205.62,147.49,103.66,86.41,73.88,66.42,-0.22,69.16,0.0,,,,,,,,,,
147,368.96,369.77,343.93,205.74,147.68,103.77,86.53,73.88,66.54,-0.21,69.38,0.0,,,,,,,,,,
148,369.01,369.83,344.02,205.84,147.83,103.86,86.74,73.98,66.67,-0.41,69.6,0.0,,,,,,,,,,
149,369.05,369.87,344.08,205.85,147.89,103.97,86.9,74.17,66.8,-0.38,69.73,0.0,,,,,,,,,,
150,369.09,369.92,344.13,205.78,147.93,104.04,87.05,74.33,66.96,-1.23,69.87,0.0,,,,,,,,,,
151,369.13,369.96,344.19,205.7,147.97,104.08,87.08,74.31,67.05,-0.33,69.99,0.0,,,,,,,,,,
152,369.16,369.99,344.23,205.77,148.02,104.17,87.1,74.36,67.13,-0.11,70.12,0.0,,,,,,,,,,
153,369.2,370.01,344.27,205.77,148.08,104.24,87.16,74.43,67.24,0.03,70.26,0.0,,,,,,,,,,
154,369.25,370.04,344.33,205.81,148.14,104.34,87.17,74.53,67.34,0.26,70.4,0.0,,,,,,,,,,
155,369.28,370.07,344.4,205.8,148.18,104.43,87.22,74.71,67.43,0.45,70.53,0.0,,,,,,,,,,
156,369.34,370.14,344.48,205.86,148.26,104.53,87.29,74.79,67.62,0.11,70.72,0.0,,,,,,,,,,
157,369.38,370.23,344.57,205.96,148.35,104.61,87.26,74.76,67.72,0.56,70.9,0.0,,,,,,,,,,
158,369.42,370.29,344.62,206.03,148.41,104.68,87.23,74.72,67.78,0.52,71.03,0.0,,,,,,,,,,
159,369.47,370.34,344.67,206.11,148.47,104.73,87.25,74.79,67.86,0.75,71.15,0.0,,,,,,,,,,
160,369.53,370.4,344.72,206.22,148.54,104.78,87.32,74.89,67.98,0.8,71.29,0.0,,,,,,,,,,
161,369.57,370.45,344.76,206.35,148.63,104.92,87.42,75.13,68.13,0.35,71.41,0.0,,,,,,,,,,
162,369.61,370.51,344.79,206.48,148.73,105.03,87.54,75.37,68.3,0.42,71.56,0.0,,,,,,,,,,
163,369.65,370.58,344.78,206.67,148.86,105.13,87.69,75.54,68.48,0.14,71.7,0.0,,,,,,,,,,
164,369.71,370.61,344.78,206.71,148.93,105.3,87.83,75.8,68.64,0.01,71.84,0.0,,,,,,,,,,
165,369.8,370.62,344.82,206.73,149.03,105.34,88.09,75.99,68.9,-0.04,72.06,0.0,,,,,,,,,,
166,369.86,370.65,344.9,206.82,149.13,105.5,88.19,76.08,69.07,0.07,72.27,0.0,,,,,,,,,,
167,369.88,370.7,344.98,206.88,149.2,105.6,88.26,76.07,69.13,0.82,72.4,0.0,,,,,,,,,,
168,369.91,370.78,345.05,206.87,149.25,105.69,88.41,76.18,69.24,-0.07,72.54,0.0,,,,,,,,,,
169,369.95,370.85,345.14,206.87,149.29,105.79,88.55,76.39,69.38,-0.01,72.67,0.0,,,,,,,,,,
170,370.0,370.93,345.19,207.01,149.35,105.9,88.63,76.47,69.49,-0.23,72.8,0.0,,,,,,,,,,
171,370.07,371.0,345.25,207.01,149.44,105.97,88.7,76.43,69.57,-1.16,72.92,0.0,,,,,,,,,,
172,370.13,371.05,345.3,206.96,149.49,105.97,88.67,76.37,69.59,-1.43,73.03,0.0,,,,,,,,,,
173,370.19,371.1,345.38,206.86,149.53,106.04,88.56,76.21,69.6,-1.86,73.13,0.0,,,,,,,,,,
174,370.27,371.17,345.49,206.66,149.55,106.08,88.48,76.17,69.57,-1.84,73.28,0.0,,,,,,,,,,
175,370.35,371.25,345.59,206.63,149.56,106.12,88.48,76.27,69.62,-2.64,73.42,0.0,,,,,,,,,,
176,370.39,371.31,345.69,206.64,149.6,106.18,88.51,76.4,69.7,-3.87,73.51,0.0,,,,,,,,,,
177,370.42,371.36,345.77,206.73,149.62,106.22,88.59,76.56,69.79,-3.74,73.62,0.0,,,,,,,,,,
178,370.47,371.43,345.85,206.75,149.65,106.32,88.61,76.58,69.85,-3.76,73.72,0.0,,,,,,,,,,
179,370.53,371.51,345.91,206.8,149.67,106.37,88.61,76.61,69.89,-4.15,73.82,0.0,,,,,,,,,,
180,370.59,371.58,345.99,206.91,149.71,106.38,88.64,76.59,69.89,-4.54,73.91,0.0,,,,,,,,,,
181,370.66,371.64,346.04,207.03,149.74,106.46,88.68,76.56,69.87,-5.02,73.99,0.0,,,,,,,,,,
182,370.73,371.7,346.1,207.13,149.77,106.52,88.77,76.6,69.86,-4.17,74.07,0.0,,,,,,,,,,
183,370.79,371.78,346.19,207.25,149.82,106.57,88.94,76.7,69.91,-5.29,74.19,0.0,,,,,,,,,,
184,370.87,371.83,346.3,207.23,149.86,106.62,89.18,76.83,70.03,-4.82,74.3,0.0,,,,,,,,,,
185,370.91,371.86,346.39,207.2,149.84,106.7,89.31,77.06,70.16,-4.61,74.39,0.0,,,,,,,,,,
186,370.94,371.9,346.48,207.08,149.83,106.78,89.43,77.2,70.3,-5.4,74.48,0.0,,,,,,,,,,
187,370.96,371.95,346.53,207.07,149.85,106.89,89.53,77.36,70.43,-4.01,74.58,0.0,,,,,,,,,,
188,370.98,372.01,346.56,207.19,149.87,106.94,89.66,77.43,70.52,-0.59,74.66,0.0,,,,,,,,,,
189,371.03,372.08,346.59,207.34,149.92,107.08,89.74,77.59,70.62,-0.72,74.75,0.0,,,,,,,,,,
190,371.1,372.15,346.6,207.53,150.02,107.16,89.88,77.74,70.75,-0.67,74.86,0.0,,,,,,,,,,
191,371.15,372.23,346.61,207.68,150.12,107.3,90.01,77.86,70.89,-2.43,74.94,0.0,,,,,,,,,,
192,371.22,372.31,346.62,207.77,150.22,107.41,90.07,77.87,71.05,-4.3,75.09,0.0,,,,,,,,,,
193,371.28,372.36,346.66,207.73,150.3,107.43,90.11,77.87,71.14,-2.0,75.23,0.0,,,,,,,,,,
194,371.32,372.41,346.69,207.79,150.37,107.52,90.25,77.96,71.23,-4.24,75.33,0.0,,,,,,,,,,
195,371.37,372.47,346.71,207.77,150.4,107.59,90.36,78.11,71.34,-5.11,75.43,0.0,,,,,,,,,,
196,371.44,372.5,346.73,207.7,150.42,107.73,90.39,78.18,71.37,-4.4,75.52,0.0,,,,,,,,,,
197,371.49,372.54,346.74,207.65,150.43,107.77,90.42,78.22,71.39,-4.71,75.61,0.0,,,,,,,,,,
198,371.54,372.58,346.77,207.66,150.45,107.81,90.43,78.22,71.39,-3.92,75.69,0.0,,,,,,,,,,
199,371.58,372.61,346.81,207.66,150.49,107.89,90.42,78.26,71.39,-4.01,75.76,0.0,,,,,,,,,,
200,371.62,372.63,346.86,207.68,150.53,107.92,90.46,78.29,71.4,-3.94,75.84,0.0,,,,,,,,,,
201,371.67,372.67,346.93,207.78,150.63,108.05,90.47,78.31,71.46,-4.37,75.94,0.0,,,,,,,,,,
202,371.73,372.72,346.99,207.8,150.72,108.06,90.53,78.31,71.58,-3.17,76.04,0.0,,,,,,,,,,
203,371.78,372.74,347.05,207.89,150.76,108.11,90.62,78.46,71.7,-3.86,76.11,0.0,,,,,,,,,,
204,371.83,372.78,347.11,207.92,150.81,108.14,90.78,78.65,71.86,-3.37,76.21,0.0,,,,,,,,,,
205,371.87,372.83,347.16,208.04,150.86,108.24,90.96,78.9,72.03,-3.96,76.3,0.0,,,,,,,,,,
206,371.89,372.89,347.19,208.22,150.92,108.3,91.11,79.07,72.19,-7.01,76.38,0.0,,,,,,,,,,
207,371.92,372.95,347.21,208.32,151.0,108.41,91.25,79.19,72.37,-4.47,76.48,0.0,,,,,,,,,,
208,371.96,372.99,347.25,208.43,151.07,108.45,91.3,79.19,72.47,-4.52,76.59,0.0,,,,,,,,,,
209,372.06,373.03,347.29,208.49,151.16,108.55,91.29,79.14,72.56,-3.84,76.73,0.0,,,,,,,,,,
210,372.14,373.07,347.33,208.47,151.25,108.64,91.3,79.04,72.6,-2.07,76.88,0.0,,,,,,,,,,
211,372.19,373.11,347.37,208.56,151.34,108.7,91.3,78.98,72.59,-1.94,76.95,0.0,,,,,,,,,,
212,372.23,373.14,347.41,208.54,151.42,108.74,91.28,78.93,72.56,-2.84,77.03,0.0,,,,,,,,,,
213,372.29,373.18,347.45,208.56,151.47,108.77,91.3,78.88,72.51,-3.64,77.09,0.0,,,,,,,,,,
214,372.34,373.22,347.52,208.52,151.51,108.81,91.25,78.78,72.46,-5.48,77.14,0.0,,,,,,,,,,
215,372.38,373.28,347.57,208.51,151.55,108.86,91.22,78.71,72.41,-4.61,77.19,0.0,,,,,,,,,,
216,372.41,373.35,347.62,208.5,151.58,108.91,91.27,78.83,72.41,-4.67,77.22,0.0,,,,,,,,,,
217,372.46,373.42,347.68,208.5,151.61,108.95,91.33,78.84,72.44,-4.28,77.28,0.0,,,,,,,,,,
218,372.54,373.5,347.77,208.55,151.69,109.0,91.35,78.89,72.44,-2.92,77.35,0.0,,,,,,,,,,
219,372.63,373.55,347.86,208.66,151.77,109.07,91.34,78.88,72.44,-3.87,77.41,0.0,,,,,,,,,,
220,372.67,373.59,347.91,208.65,151.81,109.08,91.27,78.84,72.44,-3.73,77.45,0.0,,,,,,,,,,
221,372.71,373.65,347.96,208.74,151.86,109.13,91.24,78.87,72.46,-4.42,77.49,0.0,,,,,,,,,,
222,372.75,373.69,348.04,208.8,151.92,109.18,91.29,78.93,72.51,-4.09,77.52,0.0,,,,,,,,,,
223,372.8,373.72,348.11,208.81,151.95,109.19,91.36,78.98,72.55,-3.03,77.57,0.0,,,,,,,,,,
224,372.86,373.74,348.17,208.68,151.93,109.18,91.38,79.01,72.62,-4.05,77.62,347.183842706293,372.46138718949,372.46138718949,372.46138718949,372.46138718949,372.46138718949,372.46138718949,372.46138718949,372.46138718949,372.46138718949,402.055809465537
225,372.91,373.77,348.23,208.49,151.86,109.15,91.35,79.1,72.71,-4.42,77.66,347.335132092917,372.631179914502,372.631179914502,372.631179914502,372.631179914502,372.631179914502,372.631179914502,372.631179914502,372.631179914502,372.631179914502,402.225602190549
226,372.92,373.82,348.3,208.23,151.78,109.12,91.31,79.17,72.8,-4.87,77.7,347.486344754035,372.800895550797,372.800895550797,372.800895550796,372.800895550797,372.800895550796,372.800895550796,372.800895550796,372.800895550796,372.800895550796,402.395317826843
227,372.95,373.84,348.35,207.98,151.72,109.12,91.24,79.16,72.87,-3.98,77.75,347.63748068455,372.970534081122,372.970534081122,372.970534081122,372.970534081122,372.970534081122,372.970534081122,372.970534081122,372.970534081122,372.970534081122,402.564956357169
228,372.99,373.91,348.38,207.88,151.58,109.15,91.2,79.21,72.97,-2.8,77.81,347.788539879421,373.140095488285,373.140095488285,373.140095488285,373.140095488285,373.140095488285,373.140095488285,373.140095488285,373.140095488285,373.140095488285,402.734517764332
229,373.04,373.97,348.41,207.6,151.4,109.19,91.14,79.29,73.11,-2.2,77.9,347.93952233366,373.309579755158,373.309579755158,373.309579755158,373.309579755158,373.309579755158,373.309579755158,373.309579755158,373.309579755158,373.309579755158,402.904002031205
230,373.09,373.99,348.45,207.41,151.27,109.17,91.17,79.41,73.23,-3.69,77.97,348.090428042336,373.47898686467,373.47898686467,373.47898686467,373.47898686467,373.47898686467,373.47898686467,373.47898686467,373.47898686467,373.47898686467,403.073409140717
231,373.16,374.02,348.5,207.26,151.17,109.14,91.26,79.62,73.4,-3.72,78.03,348.241257000572,373.648316799813,373.648316799813,373.648316799813,373.648316799813,373.648316799813,373.648316799813,373.648316799813,373.648316799813,373.648316799813,403.24273907586
232,373.23,374.06,348.51,207.28,151.14,109.13,91.35,79.77,73.54,-5.38,78.12,348.392009203547,373.81756954364,373.81756954364,373.81756954364,373.81756954364,373.81756954364,373.81756954364,373.81756954364,373.81756954364,373.81756954364,403.411991819687
233,373.29,374.13,348.52,207.31,151.13,109.17,91.37,79.77,73.64,-4.13,78.2,348.542684646495,373.986745079264,373.986745079264,373.986745079264,373.986745079264,373.986745079264,373.986745079264,373.986745079264,373.986745079264,373.986745079264,403.581167355311
234,373.32,374.19,348.51,207.4,151.13,109.11,91.38,79.74,73.7,-5.55,78.28,348.693283324705,374.15584338986,374.15584338986,374.15584338986,374.15584338986,374.15584338986,374.15584338986,374.15584338986,374.15584338986,374.15584338986,403.750265665907
235,373.35,374.25,348.49,207.47,151.14,109.15,91.41,79.86,73.78,-4.76,78.35,348.84380523352,374.324864458664,374.324864458664,374.324864458664,374.324864458664,374.324864458664,374.324864458664,374.324864458664,374.324864458664,374.324864458664,403.919286734711
236,373.38,374.29,348.5,207.51,151.18,109.15,91.39,79.83,73.84,-4.46,78.42,348.994250368338,374.493808268973,374.493808268973,374.493808268973,374.493808268973,374.493808268973,374.493808268973,374.493808268973,374.493808268973,374.493808268973,404.08823054502
237,373.41,374.31,348.57,207.49,151.2,109.09,91.33,79.74,73.9,-5.04,78.53,349.144618724615,374.662674804143,374.662674804143,374.662674804143,374.662674804143,374.662674804143,374.662674804143,374.662674804143,374.662674804143,374.662674804143,404.25709708019
