Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,h,flux,abs,surf
0,360.68,360.03,359.97,360.36,359.65,361.21,358.6,358.65,354.75,333.08,343.71,0.1575,21250,3,0.98
1,360.74,360.16,360.0,360.41,359.68,361.27,358.79,358.91,355.31,332.93,343.78,0.1575,21250,3,0.98
2,360.88,360.37,360.08,360.49,359.76,361.34,359.09,359.2,356.02,332.94,343.79,0.1575,21250,3,0.98
3,360.99,360.51,360.15,360.55,359.83,361.4,359.3,359.42,356.5,333.01,343.69,0.1575,21250,3,0.98
4,361.1,360.63,360.21,360.67,359.9,361.49,359.52,359.74,356.94,333.09,343.71,0.1575,21250,3,0.98
5,361.21,360.75,360.28,360.77,359.98,361.55,359.74,360.04,357.31,333.2,343.73,0.1575,21250,3,0.98
6,361.31,360.84,360.35,360.88,360.07,361.62,359.9,360.3,357.53,333.3,343.75,0.1575,21250,3,0.98
7,361.39,360.88,360.4,361.0,360.15,361.68,360.03,360.52,357.65,333.39,343.79,0.1575,21250,3,0.98
8,361.47,360.94,360.46,361.12,360.23,361.77,360.15,360.73,357.74,333.49,343.76,0.1575,21250,3,0.98
9,361.56,360.94,360.54,361.24,360.36,361.86,360.39,360.91,357.82,333.68,343.7,0.1575,21250,3,0.98
10,361.65,360.89,360.61,361.32,360.46,361.91,360.62,361.02,358.0,333.86,343.77,0.1575,21250,3,0.98
11,361.67,360.83,360.64,361.4,360.52,361.98,360.75,361.17,358.14,333.98,343.89,0.1575,21250,3,0.98
12,361.65,360.8,360.67,361.47,360.58,362.05,360.86,361.31,358.28,334.09,343.85,0.1575,21250,3,0.98
13,361.66,360.8,360.69,361.53,360.64,362.13,360.97,361.41,358.41,334.21,343.89,0.1575,21250,3,0.98
14,361.68,360.83,360.74,361.6,360.69,362.21,361.1,361.45,358.52,334.31,344.05,0.1575,21250,3,0.98
15,361.7,360.87,360.78,361.68,360.73,362.29,361.19,361.42,358.64,334.4,344.11,0.1575,21250,3,0.98
16,361.72,360.9,360.83,361.75,360.77,362.37,361.31,361.4,358.74,334.48,344.1,0.1575,21250,3,0.98
17,361.74,360.92,360.86,361.79,360.8,362.43,361.39,361.43,358.81,334.55,344.1,0.1575,21250,3,0.98
18,361.77,360.93,360.9,361.85,360.82,362.5,361.43,361.55,358.84,334.61,344.08,0.1575,21250,3,0.98
19,361.84,360.94,360.94,361.89,360.89,362.55,361.46,361.74,358.81,334.71,344.01,0.1575,21250,3,0.98
20,361.9,360.95,360.98,361.91,360.94,362.6,361.47,361.87,358.82,334.8,344.03,0.1575,21250,3,0.98
21,361.97,360.97,361.0,361.93,360.97,362.65,361.51,361.92,358.82,334.88,343.95,0.1575,21250,3,0.98
22,362.05,360.99,361.04,361.93,360.99,362.69,361.57,361.98,358.78,334.96,344.05,0.1575,21250,3,0.98
23,362.13,361.02,361.06,361.92,361.01,362.74,361.61,362.05,358.73,335.05,344.03,0.1575,21250,3,0.98
24,362.2,361.08,361.09,361.92,361.03,362.77,361.66,362.09,358.73,335.14,344.06,0.1575,21250,3,0.98
25,362.27,361.11,361.11,361.94,361.04,362.83,361.71,362.13,358.76,335.24,344.04,0.1575,21250,3,0.98
26,362.33,361.12,361.14,361.94,361.07,362.88,361.75,362.12,358.81,335.36,344.08,0.1575,21250,3,0.98
27,362.42,361.15,361.16,361.94,361.1,362.92,361.76,362.13,358.9,335.53,344.09,0.1575,21250,3,0.98
28,362.51,361.21,361.2,361.92,361.11,362.94,361.75,362.18,358.99,335.7,344.12,0.1575,21250,3,0.98
29,362.57,361.25,361.2,361.91,361.1,362.96,361.73,362.21,359.06,335.81,344.17,0.1575,21250,3,0.98
30,362.61,361.27,361.23,361.89,361.09,362.96,361.72,362.2,359.16,335.93,344.18,0.1575,21250,3,0.98
31,362.62,361.31,361.25,361.86,361.07,362.96,361.74,362.18,359.29,336.05,344.15,0.1575,21250,3,0.98
32,362.64,361.35,361.27,361.81,361.05,362.95,361.76,362.15,359.47,336.17,344.23,0.1575,21250,3,0.98
33,362.69,361.4,361.27,361.75,361.03,362.94,361.75,362.16,359.61,336.31,344.3,0.1575,21250,3,0.98
34,362.69,361.42,361.28,361.69,361.01,362.95,361.75,362.2,359.78,336.46,344.24,0.1575,21250,3,0.98
35,362.72,361.43,361.3,361.64,361.02,362.96,361.75,362.27,359.96,336.61,344.27,0.1575,21250,3,0.98
36,362.75,361.41,361.33,361.63,361.03,362.96,361.76,362.34,360.14,336.78,344.33,0.1575,21250,3,0.98
37,362.78,361.38,361.38,361.62,361.04,362.94,361.77,362.38,360.27,336.94,344.35,0.1575,21250,3,0.98
38,362.81,361.33,361.39,361.65,361.05,362.93,361.78,362.36,360.34,337.07,344.47,0.1575,21250,3,0.98
39,362.85,361.27,361.41,361.68,361.07,362.89,361.77,362.27,360.42,337.2,344.42,0.1575,21250,3,0.98
40,362.88,361.19,361.41,361.73,361.07,362.87,361.76,362.29,360.51,337.35,344.39,0.1575,21250,3,0.98
41,362.88,361.1,361.4,361.8,361.08,362.84,361.73,362.39,360.61,337.52,344.26,0.1575,21250,3,0.98
42,362.88,361.05,361.37,361.86,361.09,362.85,361.7,362.44,360.69,337.71,344.3,0.1575,21250,3,0.98
43,362.87,361.05,361.31,361.89,361.1,362.85,361.7,362.44,360.71,337.94,344.37,0.1575,21250,3,0.98
44,362.88,361.08,361.26,361.91,361.1,362.86,361.71,362.46,360.72,338.14,344.39,0.1575,21250,3,0.98
45,362.87,361.11,361.2,361.9,361.12,362.86,361.67,362.48,360.77,338.34,344.4,0.1575,21250,3,0.98
46,362.85,361.12,361.17,361.87,361.15,362.86,361.61,362.48,360.79,338.44,344.35,0.1575,21250,3,0.98
47,362.83,361.14,361.15,361.84,361.17,362.86,361.59,362.46,360.76,338.49,344.39,0.1575,21250,3,0.98
48,362.79,361.13,361.11,361.82,361.18,362.87,361.59,362.42,360.72,338.55,344.34,0.1575,21250,3,0.98
49,362.75,361.15,361.08,361.8,361.2,362.87,361.62,362.35,360.71,338.63,344.48,0.1575,21250,3,0.98
50,362.73,361.17,361.05,361.79,361.2,362.9,361.63,362.16,360.74,338.7,344.56,0.1575,21250,3,0.98
51,362.7,361.18,361.02,361.8,361.21,362.92,361.66,362.05,360.78,338.77,344.59,0.1575,21250,3,0.98
52,362.66,361.19,361.0,361.81,361.21,362.95,361.71,362.05,360.84,338.86,344.61,0.1575,21250,3,0.98
53,362.64,361.21,360.98,361.83,361.2,362.97,361.73,362.12,360.84,338.96,344.59,0.1575,21250,3,0.98
54,362.61,361.21,360.97,361.84,361.2,362.99,361.73,362.22,360.8,339.04,344.54,0.1575,21250,3,0.98
55,362.4,361.12,360.95,361.83,361.18,362.98,361.75,362.33,360.73,339.18,344.56,0.1575,21250,3,0.98
56,362.21,360.99,360.95,361.82,361.15,362.99,361.78,362.37,360.69,339.37,344.54,0.1575,21250,3,0.98
57,362.09,360.92,360.95,361.82,361.13,362.99,361.77,362.25,360.7,339.52,344.55,0.1575,21250,3,0.98
58,361.99,360.87,360.96,361.82,361.09,363.0,361.76,362.22,360.77,339.66,344.56,0.1575,21250,3,0.98
59,361.9,360.82,360.96,361.82,361.06,363.01,361.67,362.24,360.81,339.79,344.59,0.1575,21250,3,0.98
60,361.84,360.78,360.97,361.81,361.04,363.02,361.52,362.31,360.82,339.9,344.48,0.1575,21250,3,0.98
61,361.8,360.76,360.99,361.82,361.04,363.03,361.3,362.37,360.81,340.01,344.54,0.1575,21250,3,0.98
62,361.74,360.72,361.0,361.79,361.04,363.02,361.09,362.31,360.81,340.11,344.56,0.1575,21250,3,0.98
63,361.72,360.67,361.01,361.79,361.06,363.0,360.93,362.23,360.85,340.21,344.81,0.1575,21250,3,0.98
64,361.65,360.57,361.01,361.78,361.07,362.98,360.87,362.18,360.94,340.32,344.67,0.1575,21250,3,0.98
65,361.6,360.5,360.99,361.78,361.06,362.96,360.96,362.13,361.01,340.4,344.65,0.1575,21250,3,0.98
66,361.6,360.47,360.96,361.76,361.07,362.93,361.04,362.1,361.01,340.44,344.66,0.1575,21250,3,0.98
67,361.64,360.42,360.93,361.77,361.07,362.91,361.14,362.11,360.98,340.48,344.7,0.1575,21250,3,0.98
68,361.69,360.4,360.9,361.79,361.08,362.89,361.24,362.13,360.95,340.53,344.77,0.1575,21250,3,0.98
69,361.72,360.38,360.88,361.79,361.09,362.86,361.33,362.14,360.89,340.61,344.84,0.1575,21250,3,0.98
70,361.71,360.33,360.83,361.78,361.1,362.84,361.38,362.15,360.83,340.68,344.9,0.1575,21250,3,0.98
71,361.68,360.31,360.78,361.78,361.12,362.83,361.4,362.18,360.78,340.72,344.93,0.1575,21250,3,0.98
72,361.61,360.28,360.73,361.78,361.13,362.82,361.41,362.2,360.72,340.75,344.9,0.1575,21250,3,0.98
73,361.51,360.22,360.68,361.78,361.17,362.81,361.43,362.19,360.62,340.75,344.91,0.1575,21250,3,0.98
74,361.42,360.13,360.63,361.76,361.17,362.8,361.46,362.16,360.5,340.76,344.87,0.1575,21250,3,0.98
75,361.4,360.1,360.63,361.74,361.18,362.79,361.51,362.12,360.46,340.82,344.88,0.1575,21250,3,0.98
76,361.41,360.06,360.62,361.66,361.18,362.78,361.56,362.09,360.37,340.87,345.05,0.1575,21250,3,0.98
77,361.4,360.02,360.62,361.58,361.17,362.77,361.61,362.09,360.28,340.93,345.02,0.1575,21250,3,0.98
78,361.41,359.99,360.62,361.51,361.14,362.74,361.64,362.09,360.16,340.98,345.1,0.1575,21250,3,0.98
79,361.42,359.97,360.63,361.45,361.13,362.71,361.66,362.1,360.0,341.08,345.1,0.1575,21250,3,0.98
80,361.45,359.95,360.63,361.4,361.09,362.7,361.66,362.11,359.84,341.15,345.08,0.1575,21250,3,0.98
81,361.47,359.92,360.62,361.34,361.05,362.67,361.66,362.07,359.76,341.25,345.07,0.1575,21250,3,0.98
82,361.49,359.89,360.62,361.28,360.97,362.64,361.66,362.01,359.71,341.37,345.14,0.1575,21250,3,0.98
83,361.48,359.88,360.6,361.24,360.89,362.64,361.67,362.0,359.77,341.48,345.32,0.1575,21250,3,0.98
84,361.45,359.88,360.61,361.2,360.84,362.62,361.67,362.01,359.89,341.55,345.29,0.1575,21250,3,0.98
85,361.44,359.89,360.61,361.15,360.78,362.62,361.67,362.05,359.95,341.64,345.21,0.1575,21250,3,0.98
86,361.4,359.89,360.61,361.11,360.75,362.63,361.65,362.1,359.92,341.77,345.05,0.1575,21250,3,0.98
87,361.39,359.88,360.63,361.09,360.72,362.64,361.64,362.13,359.88,341.92,345.16,0.1575,21250,3,0.98
88,361.36,359.91,360.63,361.07,360.69,362.63,361.62,362.15,359.92,342.08,345.26,0.1575,21250,3,0.98
89,361.33,359.94,360.65,361.05,360.67,362.64,361.62,362.13,360.0,342.26,345.0,0.1575,21250,3,0.98
90,361.35,359.97,360.66,361.06,360.68,362.63,361.64,362.07,360.07,342.43,345.05,0.1575,21250,3,0.98
91,361.44,359.95,360.66,361.06,360.68,362.61,361.67,361.96,360.14,342.65,345.27,0.1575,21250,3,0.98
92,361.5,359.89,360.63,361.06,360.68,362.6,361.69,361.86,360.18,342.81,345.2,0.1575,21250,3,0.98
93,361.53,359.86,360.63,361.04,360.7,362.59,361.7,361.8,360.24,342.9,345.17,0.1575,21250,3,0.98
94,361.53,359.82,360.62,361.03,360.7,362.59,361.64,361.8,360.33,342.95,345.19,0.1575,21250,3,0.98
95,361.49,359.77,360.61,361.01,360.7,362.6,361.59,361.83,360.43,342.99,345.24,0.1575,21250,3,0.98
96,361.43,359.73,360.59,361.0,360.68,362.6,361.53,361.88,360.53,343.0,345.31,0.1575,21250,3,0.98
97,361.35,359.73,360.58,361.0,360.65,362.61,361.48,361.94,360.58,342.99,345.36,0.1575,21250,3,0.98
98,361.26,359.72,360.56,361.01,360.63,362.61,361.43,362.0,360.61,342.98,345.36,0.1575,21250,3,0.98
99,361.19,359.74,360.53,361.01,360.61,362.6,361.37,362.07,360.65,342.98,345.39,0.1575,21250,3,0.98
100,361.23,359.75,360.51,360.99,360.6,362.59,361.32,362.15,360.7,343.02,345.36,0.1575,21250,3,0.98
101,361.3,359.76,360.5,360.97,360.61,362.58,361.3,362.19,360.74,343.07,345.46,0.1575,21250,3,0.98
102,361.36,359.77,360.49,360.93,360.62,362.57,361.26,362.23,360.79,343.14,345.41,0.1575,21250,3,0.98
103,361.4,359.8,360.49,360.89,360.63,362.55,361.22,362.26,360.83,343.19,345.34,0.1575,21250,3,0.98
104,361.45,359.81,360.46,360.84,360.65,362.55,361.22,362.28,360.86,343.25,345.35,0.1575,21250,3,0.98
105,361.5,359.8,360.44,360.83,360.66,362.57,361.23,362.29,360.91,343.32,345.35,0.1575,21250,3,0.98
106,361.56,359.79,360.42,360.82,360.68,362.57,361.23,362.28,360.97,343.37,345.44,0.1575,21250,3,0.98
107,361.59,359.79,360.41,360.83,360.69,362.57,361.22,362.27,361.04,343.42,345.56,0.1575,21250,3,0.98
108,361.61,359.83,360.41,360.85,360.7,362.56,361.22,362.26,361.09,343.47,345.57,0.1575,21250,3,0.98
109,361.59,359.87,360.41,360.89,360.7,362.56,361.21,362.26,361.1,343.5,345.48,0.1575,21250,3,0.98
110,361.51,359.84,360.41,360.91,360.68,362.54,361.19,362.24,361.03,343.55,345.6,0.1575,21250,3,0.98
111,361.45,359.73,360.42,360.94,360.68,362.51,361.17,362.23,360.97,343.61,345.66,0.1575,21250,3,0.98
112,361.37,359.61,360.42,360.96,360.65,362.46,361.14,362.23,360.92,343.67,345.56,0.1575,21250,3,0.98
113,361.32,359.56,360.39,360.98,360.63,362.43,361.16,362.22,360.92,343.75,345.48,0.1575,21250,3,0.98
114,361.31,359.53,360.38,360.99,360.61,362.38,361.16,362.2,360.94,343.83,345.47,0.1575,21250,3,0.98
115,361.29,359.54,360.37,360.99,360.58,362.35,361.2,362.19,360.99,343.93,345.6,0.1575,21250,3,0.98
116,361.28,359.56,360.38,360.99,360.57,362.33,361.24,362.18,361.06,344.04,345.61,0.1575,21250,3,0.98
117,361.28,359.59,360.4,361.0,360.56,362.33,361.27,362.18,361.12,344.16,345.75,0.1575,21250,3,0.98
118,361.25,359.62,360.43,360.99,360.55,362.31,361.28,362.18,361.21,344.34,345.76,0.1575,21250,3,0.98
119,361.23,359.63,360.45,361.0,360.55,362.31,361.29,362.18,361.28,344.52,345.62,0.1575,21250,3,0.98
120,361.19,359.6,360.45,361.01,360.55,362.33,361.3,362.17,361.32,344.63,345.58,0.1575,21250,3,0.98
121,361.15,359.58,360.43,361.02,360.56,362.35,361.32,362.16,361.37,344.74,345.51,0.1575,21250,3,0.98
122,361.09,359.6,360.39,361.04,360.55,362.36,361.35,362.15,361.4,344.82,345.53,0.1575,21250,3,0.98
123,361.02,359.65,360.36,361.04,360.56,362.37,361.37,362.13,361.45,344.92,345.65,0.1575,21250,3,0.98
124,360.98,359.67,360.35,361.04,360.57,362.39,361.43,362.11,361.49,345.0,345.82,0.1575,21250,3,0.98
125,360.96,359.64,360.32,361.04,360.58,362.4,361.46,362.15,361.51,345.03,345.65,0.1575,21250,3,0.98
126,360.93,359.6,360.29,361.04,360.58,362.42,361.5,362.21,361.52,345.09,345.72,0.1575,21250,3,0.98
127,360.92,359.49,360.26,361.05,360.6,362.43,361.52,362.26,361.49,345.16,345.71,0.1575,21250,3,0.98
128,360.89,359.41,360.23,361.05,360.61,362.43,361.5,362.28,361.45,345.23,345.73,0.1575,21250,3,0.98
129,360.89,359.39,360.24,361.06,360.63,362.43,361.45,362.29,361.42,345.29,345.89,0.1575,21250,3,0.98
130,360.89,359.39,360.27,361.07,360.63,362.43,361.41,362.32,361.39,345.33,345.85,0.1575,21250,3,0.98
131,360.93,359.42,360.31,361.07,360.63,362.43,361.36,362.34,361.37,345.35,345.69,0.1575,21250,3,0.98
132,360.99,359.45,360.34,361.06,360.63,362.44,361.29,362.34,361.34,345.35,345.65,0.1575,21250,3,0.98
133,361.06,359.49,360.37,361.05,360.63,362.45,361.25,362.32,361.35,345.36,345.87,0.1575,21250,3,0.98
134,361.12,359.53,360.39,361.03,360.62,362.44,361.25,362.28,361.35,345.39,345.91,0.1575,21250,3,0.98
135,361.19,359.6,360.41,361.04,360.65,362.44,361.28,362.22,361.37,345.45,345.87,0.1575,21250,3,0.98
136,361.21,359.65,360.43,361.04,360.67,362.44,361.3,362.22,361.39,345.51,345.83,0.1575,21250,3,0.98
137,361.18,359.61,360.43,361.05,360.66,362.43,361.32,362.25,361.38,345.55,346.02,0.1575,21250,3,0.98
138,361.2,359.57,360.45,361.08,360.66,362.41,361.35,362.3,361.35,345.6,345.96,0.1575,21250,3,0.98
139,361.2,359.52,360.45,361.1,360.66,362.4,361.4,362.32,361.36,345.67,345.9,0.1575,21250,3,0.98
140,361.2,359.5,360.45,361.13,360.66,362.38,361.45,362.31,361.4,345.73,345.76,0.1575,21250,3,0.98
141,361.2,359.48,360.44,361.15,360.66,362.34,361.49,362.29,361.43,345.78,345.69,0.1575,21250,3,0.98
142,361.2,359.42,360.42,361.16,360.66,362.31,361.51,362.29,361.46,345.82,345.75,0.1575,21250,3,0.98
143,361.19,359.38,360.41,361.17,360.67,362.27,361.52,362.3,361.49,345.86,345.66,0.1575,21250,3,0.98
144,361.15,359.37,360.38,361.19,360.67,362.22,361.51,362.3,361.5,345.88,345.74,0.1575,21250,3,0.98
145,361.14,359.34,360.35,361.19,360.67,362.18,361.5,362.3,361.52,345.95,345.67,0.1575,21250,3,0.98
146,361.17,359.32,360.33,361.19,360.66,362.14,361.49,362.31,361.5,346.0,345.8,0.1575,21250,3,0.98
147,361.16,359.32,360.32,361.18,360.65,362.12,361.49,362.31,361.48,346.06,345.89,0.1575,21250,3,0.98
148,361.1,359.29,360.29,361.17,360.64,362.13,361.48,362.3,361.47,346.11,345.96,0.1575,21250,3,0.98
149,361.04,359.27,360.29,361.15,360.64,362.16,361.5,362.3,361.48,346.17,346.01,0.1575,21250,3,0.98
150,361.0,359.24,360.29,361.14,360.64,362.18,361.53,362.29,361.49,346.23,346.05,0.1575,21250,3,0.98
151,360.99,359.23,360.3,361.13,360.65,362.22,361.55,362.28,361.5,346.29,346.09,0.1575,21250,3,0.98
152,360.99,359.2,360.28,361.12,360.65,362.26,361.55,362.27,361.51,346.34,346.15,0.1575,21250,3,0.98
153,361.01,359.19,360.29,361.11,360.65,362.3,361.56,362.3,361.53,346.39,346.06,0.1575,21250,3,0.98
154,361.01,359.13,360.28,361.09,360.65,362.33,361.56,362.33,361.56,346.48,345.97,0.1575,21250,3,0.98
155,360.97,359.1,360.27,361.07,360.67,362.36,361.58,362.37,361.61,346.56,345.96,0.1575,21250,3,0.98
156,360.96,359.09,360.27,361.05,360.67,362.38,361.58,362.41,361.64,346.58,345.98,0.1575,21250,3,0.98
157,360.96,359.07,360.28,361.06,360.66,362.41,361.6,362.43,361.68,346.59,346.09,0.1575,21250,3,0.98
158,361.0,359.07,360.29,361.06,360.66,362.43,361.64,362.45,361.71,346.62,346.05,0.1575,21250,3,0.98
159,361.06,359.08,360.3,361.09,360.66,362.45,361.67,362.47,361.75,346.68,346.06,0.1575,21250,3,0.98
160,361.14,359.09,360.31,361.1,360.66,362.45,361.7,362.4,361.76,346.74,345.94,0.1575,21250,3,0.98
161,361.2,359.09,360.3,361.11,360.65,362.44,361.73,362.43,361.76,346.82,345.93,0.1575,21250,3,0.98
162,361.29,359.12,360.24,361.1,360.64,362.43,361.78,362.47,361.73,346.88,346.08,0.1575,21250,3,0.98
163,361.33,359.13,360.16,361.1,360.62,362.42,361.8,362.48,361.67,346.92,345.98,0.1575,21250,3,0.98
164,361.28,359.09,360.12,361.08,360.59,362.4,361.8,362.49,361.61,346.92,346.01,0.1575,21250,3,0.98
165,361.18,359.03,360.1,361.06,360.57,362.38,361.83,362.46,361.52,346.92,346.02,0.1575,21250,3,0.98
166,361.05,358.99,360.09,361.04,360.56,362.36,361.84,362.45,361.42,346.93,346.0,0.1575,21250,3,0.98
167,360.95,358.96,360.08,361.0,360.55,362.34,361.84,362.48,361.29,346.94,346.01,0.1575,21250,3,0.98
168,360.84,358.93,360.07,360.97,360.53,362.3,361.83,362.48,361.21,346.96,346.13,0.1575,21250,3,0.98
169,360.77,358.9,360.05,360.96,360.51,362.28,361.8,362.49,361.16,346.99,346.02,0.1575,21250,3,0.98
170,360.74,358.86,360.04,360.93,360.5,362.26,361.77,362.52,361.15,347.04,346.04,0.1575,21250,3,0.98
171,360.75,358.87,360.03,360.91,360.5,362.24,361.75,362.52,361.16,347.07,346.07,0.1575,21250,3,0.98
172,360.75,358.9,360.03,360.89,360.5,362.22,361.74,362.46,361.13,347.1,345.94,0.1575,21250,3,0.98
173,360.72,358.9,360.03,360.86,360.49,362.2,361.71,362.39,361.1,347.1,345.91,0.1575,21250,3,0.98
174,360.69,358.88,360.05,360.84,360.47,362.17,361.66,362.34,361.07,347.09,345.97,0.1575,21250,3,0.98
175,360.66,358.87,360.07,360.83,360.48,362.12,361.61,362.3,361.04,347.07,346.03,0.1575,21250,3,0.98
176,360.65,358.87,360.09,360.82,360.48,362.09,361.56,362.26,361.06,347.06,346.06,0.1575,21250,3,0.98
177,360.66,358.87,360.08,360.82,360.49,362.06,361.53,362.21,361.08,347.06,346.23,0.1575,21250,3,0.98
178,360.65,358.87,360.08,360.81,360.48,362.05,361.49,362.2,361.12,347.02,346.31,0.1575,21250,3,0.98
179,360.64,358.88,360.07,360.78,360.48,362.06,361.46,362.17,361.17,347.0,346.2,0.1575,21250,3,0.98
180,360.64,358.85,360.08,360.76,360.49,362.07,361.45,362.14,361.24,346.95,346.13,0.1575,21250,3,0.98
181,360.67,358.84,360.09,360.74,360.47,362.08,361.45,362.12,361.29,346.89,346.2,0.1575,21250,3,0.98
182,360.68,358.83,360.09,360.75,360.45,362.1,361.44,362.07,361.3,346.87,346.22,0.1575,21250,3,0.98
183,360.68,358.79,360.1,360.74,360.42,362.11,361.45,362.01,361.29,346.86,346.18,0.1575,21250,3,0.98
184,360.69,358.72,360.1,360.73,360.41,362.13,361.44,361.98,361.25,346.88,346.15,0.1575,21250,3,0.98
185,360.7,358.67,360.1,360.72,360.39,362.13,361.42,361.99,361.22,346.9,346.17,0.1575,21250,3,0.98
186,360.67,358.63,360.1,360.69,360.37,362.14,361.42,362.02,361.2,346.93,346.24,0.1575,21250,3,0.98
187,360.65,358.62,360.1,360.71,360.35,362.15,361.41,362.02,361.23,346.96,346.24,0.1575,21250,3,0.98
188,360.65,358.63,360.1,360.73,360.34,362.14,361.38,361.98,361.28,346.96,346.21,0.1575,21250,3,0.98
189,360.6,358.66,360.1,360.75,360.32,362.16,361.29,361.93,361.32,346.96,346.13,0.1575,21250,3,0.98
190,360.53,358.71,360.1,360.78,360.32,362.17,361.2,361.92,361.31,346.96,346.11,0.1575,21250,3,0.98
191,360.45,358.76,360.08,360.81,360.32,362.18,361.16,361.9,361.28,346.98,346.2,0.1575,21250,3,0.98
192,360.37,358.78,360.09,360.82,360.32,362.19,361.15,361.9,361.23,346.98,346.18,0.1575,21250,3,0.98
193,360.29,358.79,360.07,360.84,360.33,362.19,361.17,361.85,361.19,346.98,346.23,0.1575,21250,3,0.98
194,360.26,358.78,360.07,360.87,360.33,362.21,361.19,361.75,361.13,346.96,346.23,0.1575,21250,3,0.98
195,360.26,358.76,360.07,360.88,360.34,362.22,361.27,361.71,361.08,346.91,346.25,0.1575,21250,3,0.98
196,360.28,358.74,360.09,360.89,360.35,362.23,361.34,361.79,361.03,346.86,346.21,0.1575,21250,3,0.98
197,360.33,358.75,360.1,360.9,360.36,362.22,361.41,361.89,360.97,346.82,346.25,0.1575,21250,3,0.98
198,360.42,358.78,360.12,360.92,360.36,362.21,361.46,361.95,360.92,346.78,346.46,0.1575,21250,3,0.98
199,360.56,358.81,360.15,360.92,360.38,362.2,361.51,361.95,360.82,346.71,346.42,0.1575,21250,3,0.98
200,360.64,358.81,360.16,360.93,360.4,362.18,361.55,361.92,360.64,346.62,346.44,0.1575,21250,3,0.98
201,360.68,358.78,360.16,360.94,360.4,362.18,361.56,361.9,360.46,346.57,346.37,0.1575,21250,3,0.98
202,360.7,358.72,360.17,360.94,360.41,362.17,361.57,361.87,360.22,346.5,346.35,0.1575,21250,3,0.98
203,360.72,358.63,360.18,360.94,360.42,362.17,361.58,361.82,359.98,346.44,346.44,0.1575,21250,3,0.98
204,360.74,358.58,360.19,360.95,360.42,362.18,361.55,361.79,359.73,346.38,346.38,0.1575,21250,3,0.98
205,360.73,358.56,360.19,360.93,360.42,362.18,361.54,361.81,359.49,346.35,346.37,0.1575,21250,3,0.98
206,360.69,358.52,360.18,360.95,360.43,362.2,361.53,361.85,359.28,346.35,346.53,0.1575,21250,3,0.98
207,360.63,358.48,360.17,360.93,360.42,362.2,361.56,361.82,359.15,346.34,346.39,0.1575,21250,3,0.98
208,360.57,358.46,360.16,360.93,360.41,362.21,361.59,361.68,359.13,346.36,346.33,0.1575,21250,3,0.98
209,360.53,358.47,360.14,360.91,360.39,362.24,361.61,361.63,359.26,346.38,346.4,0.1575,21250,3,0.98
210,360.52,358.48,360.13,360.89,360.37,362.24,361.63,361.68,359.4,346.42,346.38,0.1575,21250,3,0.98
211,360.51,358.47,360.12,360.86,360.35,362.22,361.64,361.84,359.56,346.46,346.38,0.1575,21250,3,0.98
